User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
73,2,2026,8,30,05:45,$11.03,Chip Transaction,-7728217008,Detroit,GA,49240,5812,,No
113,2,2026,8,30,05:55,$3.74,Swipe Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
93,0,2026,8,30,05:55,$7.23,Chip Transaction,-8860972880,Chicago,CA,42018,5311,,No
54,1,2026,8,30,06:06,$16.91,Swipe Transaction,-5352916651,Detroit,PA,84085,7995,,No
82,2,2026,8,30,06:17,$63.32,Online Transaction,-4916957577,Houston,IL,19880,5942,,No
127,1,2026,8,30,06:20,$22.22,Chip Transaction,-9701262893,Detroit,IL,47930,5812,,No
87,1,2026,8,30,06:21,$156.56,Swipe Transaction,-3019388817,Detroit,GA,89818,4899,,No
103,1,2026,8,30,06:24,$11.99,Online Transaction,-7553262727,Seattle,PA,15209,5999,,No
117,0,2026,8,30,06:37,$63.46,Online Transaction,-5721798322,New York,GA,37938,7995,,No
65,1,2026,8,30,06:39,$26.04,Chip Transaction,-7553262727,Seattle,PA,15209,5999,Bad PIN,No
104,2,2026,8,30,07:06,$119.59,Swipe Transaction,-8300112729,Detroit,WA,69929,5311,,No
192,1,2026,8,30,07:13,$27.15,Swipe Transaction,-9332220623,Chicago,CA,22156,4111,,No
87,2,2026,8,30,07:37,$42.07,Chip Transaction,-1115768534,New York,IL,62923,5812,,No
12,2,2026,8,30,07:43,$74.48,Online Transaction,-2952122732,New York,WA,66985,5541,,No
146,0,2026,8,30,07:46,$36.16,Swipe Transaction,-8051271516,Detroit,WA,75612,5541,,No
143,1,2026,8,30,07:48,$10.20,Chip Transaction,-7438442699,Houston,FL,88104,5942,,No
32,1,2026,8,30,07:52,$68.31,Online Transaction,-9701262893,Detroit,IL,47930,5812,,No
161,1,2026,8,30,08:05,$11.40,Online Transaction,-7728217008,Detroit,GA,49240,5812,,No
15,2,2026,8,30,08:15,$8.66,Swipe Transaction,-9332220623,Chicago,CA,22156,4111,,No
101,2,2026,8,30,08:17,$3.14,Swipe Transaction,-5721798322,New York,GA,37938,7995,,No
59,0,2026,8,30,08:21,$15.91,Online Transaction,-9177126911,Seattle,OH,28373,4111,,No
0,0,2026,8,30,08:34,$81.11,Swipe Transaction,-4916957577,Houston,IL,19880,5942,,No
28,2,2026,8,30,08:42,$19.09,Swipe Transaction,-7657668555,Seattle,FL,14165,5411,,No
138,2,2026,8,30,08:51,$1.99,Online Transaction,-7438442699,Houston,FL,88104,5942,,No
30,1,2026,8,30,09:05,$52.06,Swipe Transaction,-7791716271,Chicago,OH,38080,7995,,No
181,1,2026,8,30,09:06,$14.75,Swipe Transaction,-9529060554,Detroit,TX,99192,4111,,No
77,0,2026,8,30,09:20,$76.30,Chip Transaction,-2332927794,Chicago,FL,82845,5942,,No
189,1,2026,8,30,09:28,$9.91,Online Transaction,-2332927794,Chicago,FL,82845,5942,,No
101,0,2026,8,30,09:51,$18.90,Online Transaction,-2570858543,Seattle,CA,59615,5812,,No
75,1,2026,8,30,09:57,$40.98,Swipe Transaction,-7589470809,Detroit,GA,64987,4899,,No
160,0,2026,8,30,09:59,$11.21,Swipe Transaction,-9332220623,Chicago,CA,22156,4111,Bad PIN,No
63,2,2026,8,30,10:07,$20.46,Swipe Transaction,-9177126911,Seattle,OH,28373,4111,,No
81,2,2026,8,30,10:14,$344.06,Online Transaction,-5128256752,New York,CA,82512,5541,,No
54,1,2026,8,30,10:21,$117.45,Chip Transaction,-9529060554,Detroit,TX,99192,4111,,No
131,0,2026,8,30,10:25,$49.69,Swipe Transaction,-5128256752,New York,CA,82512,5541,,No
149,2,2026,8,30,10:59,$148.47,Chip Transaction,-5981051812,New York,OH,91416,5999,Bad PIN,No
164,0,2026,8,30,11:10,$11.72,Swipe Transaction,-9577298449,Houston,MI,24322,4899,,No
37,2,2026,8,30,11:25,$21.17,Chip Transaction,-8433057726,Chicago,MI,37460,5732,,No
187,2,2026,8,30,11:40,$16.80,Online Transaction,-8775988461,Houston,GA,49651,5999,,No
139,0,2026,8,30,12:14,$3.82,Online Transaction,-1103393960,Detroit,TX,80010,4899,,No
40,2,2026,8,30,12:25,$3.41,Chip Transaction,-8860972880,Chicago,CA,42018,5311,,No
75,2,2026,8,30,12:47,$74.08,Chip Transaction,-2570858543,Seattle,CA,59615,5812,,No
136,2,2026,8,30,12:47,$40.79,Chip Transaction,-8679236864,New York,IL,84364,5812,,No
34,0,2026,8,30,12:47,$77.90,Online Transaction,-3390142871,Detroit,PA,66155,5999,,No
56,1,2026,8,30,12:59,$138.06,Online Transaction,-3853681964,Houston,FL,71213,5411,,No
148,0,2026,8,30,13:13,$7.18,Swipe Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
8,0,2026,8,30,13:15,$32.47,Swipe Transaction,-7969893382,Houston,FL,34957,5812,,No
98,0,2026,8,30,13:20,$21.93,Chip Transaction,-7438442699,Houston,FL,88104,5942,,No
182,2,2026,8,30,13:34,$25.75,Swipe Transaction,-7657668555,Seattle,FL,14165,5411,,No
178,2,2026,8,30,13:39,$48.37,Chip Transaction,-6266383540,Los Angeles,FL,54597,5732,,No
108,0,2026,8,30,13:47,$3.29,Swipe Transaction,-5289639016,Chicago,PA,44671,5411,,No
25,2,2026,8,30,13:48,$50.74,Online Transaction,-9715722110,Seattle,MI,37869,5942,,No
133,0,2026,8,30,13:54,$141.23,Swipe Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
190,0,2026,8,30,13:58,$10.97,Chip Transaction,-1103393960,Detroit,TX,80010,4899,,No
195,0,2026,8,30,14:00,$53.17,Swipe Transaction,-9747139103,New York,NY,53309,5812,,No
190,1,2026,8,30,14:14,$210.42,Online Transaction,-8679236864,New York,IL,84364,5812,,No
55,0,2026,8,30,14:22,$8.24,Online Transaction,-7553262727,Seattle,PA,15209,5999,,No
78,0,2026,8,30,14:29,$7.94,Online Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
171,1,2026,8,30,14:56,$103.24,Online Transaction,-2952122732,New York,WA,66985,5541,,No
12,2,2026,8,30,15:03,$42.17,Swipe Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
157,0,2026,8,30,15:10,$130.23,Swipe Transaction,-8029246294,Chicago,TX,42325,7995,,No
63,2,2026,8,30,15:13,$9.84,Chip Transaction,-8679236864,New York,IL,84364,5812,,No
83,1,2026,8,30,15:42,$8.37,Swipe Transaction,-8775988461,Houston,GA,49651,5999,,No
113,1,2026,8,30,15:44,$8.83,Swipe Transaction,-7969893382,Houston,FL,34957,5812,,No
171,0,2026,8,30,15:45,$39.55,Swipe Transaction,-6326438361,New York,FL,46434,5942,,No
41,0,2026,8,30,15:46,$7.37,Chip Transaction,-3132585291,Houston,NY,24662,5311,,No
51,0,2026,8,30,15:48,$2.41,Chip Transaction,-7657668555,Seattle,FL,14165,5411,,No
57,0,2026,8,30,15:52,$10.34,Swipe Transaction,-1103393960,Detroit,TX,80010,4899,,No
86,0,2026,8,30,15:53,$58.45,Online Transaction,-1115768534,New York,IL,62923,5812,,No
161,2,2026,8,30,15:54,$18.05,Swipe Transaction,-5128256752,New York,CA,82512,5541,,No
124,0,2026,8,30,15:57,$6.43,Chip Transaction,-2913827697,Houston,GA,69177,5812,,No
177,2,2026,8,30,16:06,$51.21,Chip Transaction,-7657668555,Seattle,FL,14165,5411,,No
181,2,2026,8,30,16:12,$66.44,Swipe Transaction,-7438442699,Houston,FL,88104,5942,,No
148,0,2026,8,30,16:39,$53.47,Swipe Transaction,-5981051812,New York,OH,91416,5999,,No
58,0,2026,8,30,16:56,$60.07,Swipe Transaction,-2332927794,Chicago,FL,82845,5942,,No
157,1,2026,8,30,17:07,$36.88,Chip Transaction,-5352916651,Detroit,PA,84085,7995,,No
3,0,2026,8,30,17:09,$94.94,Swipe Transaction,-8300112729,Detroit,WA,69929,5311,,No
59,0,2026,8,30,17:22,$33.30,Swipe Transaction,-9335152680,Chicago,IL,17665,5999,,No
75,1,2026,8,30,17:29,$8.76,Chip Transaction,-1042186646,Houston,CA,79822,5541,,No
185,2,2026,8,30,17:30,$16.29,Swipe Transaction,-9701262893,Detroit,IL,47930,5812,,No
161,1,2026,8,30,17:36,$5.92,Chip Transaction,-9747139103,New York,NY,53309,5812,,No
157,1,2026,8,30,17:59,$7.10,Online Transaction,-9759748338,New York,MI,62581,5732,,No
27,0,2026,8,30,18:07,$11.22,Chip Transaction,-2332927794,Chicago,FL,82845,5942,,No
176,2,2026,8,30,18:35,$24.94,Online Transaction,-3432503894,Seattle,NY,99166,5812,,No
90,0,2026,8,30,18:37,$5.08,Chip Transaction,-5352916651,Detroit,PA,84085,7995,,No
35,0,2026,8,30,18:52,$7.46,Online Transaction,-9332220623,Chicago,CA,22156,4111,,No
68,1,2026,8,30,18:52,$13.20,Chip Transaction,-8051271516,Detroit,WA,75612,5541,,No
3,0,2026,8,30,19:17,$21.79,Chip Transaction,-8051271516,Detroit,WA,75612,5541,,No
17,0,2026,8,30,19:21,$5.76,Online Transaction,-2570858543,Seattle,CA,59615,5812,,Yes
152,2,2026,8,30,19:23,$28.37,Online Transaction,-2332927794,Chicago,FL,82845,5942,,No
142,1,2026,8,30,19:33,$29.94,Swipe Transaction,-6326438361,New York,FL,46434,5942,,No
159,2,2026,8,30,19:33,$111.07,Swipe Transaction,-5003224336,Houston,WA,93886,7995,,No
51,0,2026,8,30,19:42,$10.88,Online Transaction,-9529060554,Detroit,TX,99192,4111,,No
183,0,2026,8,30,19:51,$10.81,Online Transaction,-1115768534,New York,IL,62923,5812,,No
121,0,2026,8,30,19:52,$128.12,Online Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
54,0,2026,8,30,19:56,$22.90,Swipe Transaction,-8860972880,Chicago,CA,42018,5311,,No
80,2,2026,8,30,20:06,$36.14,Online Transaction,-2570858543,Seattle,CA,59615,5812,,No
174,2,2026,8,30,20:21,$185.59,Swipe Transaction,-2913827697,Houston,GA,69177,5812,,No
23,0,2026,8,30,20:31,$24.03,Online Transaction,-8433057726,Chicago,MI,37460,5732,,No
36,1,2026,8,30,20:34,$64.32,Swipe Transaction,-8679236864,New York,IL,84364,5812,,No
94,1,2026,8,30,21:00,$49.95,Swipe Transaction,-9335152680,Chicago,IL,17665,5999,,No
78,0,2026,8,30,21:22,$63.99,Online Transaction,-4916957577,Houston,IL,19880,5942,,No
185,0,2026,8,30,21:32,$18.24,Swipe Transaction,-9579485210,Detroit,GA,11934,5812,,No
32,2,2026,8,30,21:36,$49.48,Swipe Transaction,-9747139103,New York,NY,53309,5812,,No
20,0,2026,8,30,21:43,$2.43,Chip Transaction,-5289639016,Chicago,PA,44671,5411,,No
53,2,2026,8,30,21:43,$3.38,Chip Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
89,2,2026,8,30,21:50,$9.82,Online Transaction,-9747139103,New York,NY,53309,5812,,No
42,0,2026,8,30,21:58,$13.12,Chip Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
98,1,2026,8,30,22:05,$47.52,Chip Transaction,-5289639016,Chicago,PA,44671,5411,,No
34,1,2026,8,30,22:10,$7.35,Chip Transaction,-3853681964,Houston,FL,71213,5411,,No
117,0,2026,8,30,22:51,$7.83,Chip Transaction,-1042186646,Houston,CA,79822,5541,,No
137,1,2026,8,30,22:57,$63.74,Chip Transaction,-3432503894,Seattle,NY,99166,5812,,No
152,2,2026,8,30,22:58,$61.76,Swipe Transaction,-9748162863,Houston,NY,61173,5732,,No
90,1,2026,8,30,23:00,$27.36,Online Transaction,-7638611535,Chicago,GA,89507,4111,,No
14,1,2026,8,30,23:09,$16.34,Swipe Transaction,-8051271516,Detroit,WA,75612,5541,,No
117,0,2026,8,30,23:26,$6.82,Online Transaction,-3390142871,Detroit,PA,66155,5999,,No
182,2,2026,8,30,23:50,$14.67,Chip Transaction,-9579485210,Detroit,GA,11934,5812,,No
196,0,2026,8,31,00:04,$7.17,Online Transaction,-3853681964,Houston,FL,71213,5411,,No
196,0,2026,8,31,00:33,$5.52,Online Transaction,-3019388817,Detroit,GA,89818,4899,,No
123,0,2026,8,31,00:33,$7.55,Chip Transaction,-7253682786,New York,WA,42098,4899,,No
15,2,2026,8,31,00:40,$156.33,Online Transaction,-3432503894,Seattle,NY,99166,5812,,No
165,1,2026,8,31,00:41,$7.21,Chip Transaction,-8679236864,New York,IL,84364,5812,,No
182,2,2026,8,31,00:49,$197.33,Chip Transaction,-8433057726,Chicago,MI,37460,5732,,No
72,1,2026,8,31,00:57,$9.54,Online Transaction,-8300112729,Detroit,WA,69929,5311,,No
193,2,2026,8,31,01:02,$8.67,Online Transaction,-9577298449,Houston,MI,24322,4899,,No
16,1,2026,8,31,01:12,$21.78,Online Transaction,-8433057726,Chicago,MI,37460,5732,,No
189,2,2026,8,31,01:14,$6.37,Chip Transaction,-8051271516,Detroit,WA,75612,5541,,No
194,2,2026,8,31,01:33,$10.78,Online Transaction,-7638611535,Chicago,GA,89507,4111,,No
72,2,2026,8,31,01:41,$28.46,Chip Transaction,-5721798322,New York,GA,37938,7995,,No
122,2,2026,8,31,01:43,$11.79,Swipe Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
57,0,2026,8,31,01:59,$19.02,Swipe Transaction,-1148254644,Chicago,NY,16572,5999,,No
154,2,2026,8,31,02:13,$59.53,Chip Transaction,-9577298449,Houston,MI,24322,4899,,No
184,2,2026,8,31,02:23,$20.88,Chip Transaction,-9747139103,New York,NY,53309,5812,,No
112,1,2026,8,31,02:29,$16.56,Chip Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
167,1,2026,8,31,02:44,$17.97,Online Transaction,-7791716271,Chicago,OH,38080,7995,,No
77,1,2026,8,31,03:00,$12.07,Chip Transaction,-8880019869,Detroit,MI,41285,5732,,No
106,0,2026,8,31,03:09,$35.54,Online Transaction,-8860972880,Chicago,CA,42018,5311,Bad PIN,No
137,1,2026,8,31,03:15,$74.17,Chip Transaction,-4916957577,Houston,IL,19880,5942,,No
95,0,2026,8,31,03:29,$31.01,Chip Transaction,-5981051812,New York,OH,91416,5999,,No
151,2,2026,8,31,03:36,$22.13,Chip Transaction,-7969893382,Houston,FL,34957,5812,,No
122,1,2026,8,31,03:51,$135.46,Online Transaction,-5289639016,Chicago,PA,44671,5411,,No
180,0,2026,8,31,04:03,$48.38,Chip Transaction,-5289639016,Chicago,PA,44671,5411,,No
80,2,2026,8,31,04:14,$41.16,Swipe Transaction,-7620925180,Seattle,IL,10942,5812,,No
118,1,2026,8,31,04:23,$32.92,Chip Transaction,-2332927794,Chicago,FL,82845,5942,,No
88,0,2026,8,31,04:34,$44.43,Online Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
134,0,2026,8,31,04:45,$40.33,Online Transaction,-8679236864,New York,IL,84364,5812,,No
52,0,2026,8,31,05:02,$25.59,Chip Transaction,-7620925180,Seattle,IL,10942,5812,,No
22,1,2026,8,31,05:18,$104.78,Online Transaction,-9701262893,Detroit,IL,47930,5812,,No
197,1,2026,8,31,05:26,$4.53,Swipe Transaction,-9579485210,Detroit,GA,11934,5812,,No
122,2,2026,8,31,05:39,$15.28,Online Transaction,-4916957577,Houston,IL,19880,5942,,No
193,2,2026,8,31,05:43,$116.42,Online Transaction,-9701262893,Detroit,IL,47930,5812,,No
175,2,2026,8,31,05:56,$42.47,Online Transaction,-8051271516,Detroit,WA,75612,5541,,No
122,0,2026,8,31,06:04,$19.20,Chip Transaction,-8860972880,Chicago,CA,42018,5311,,No
89,1,2026,8,31,06:05,$3.80,Online Transaction,-9332220623,Chicago,CA,22156,4111,,No
199,2,2026,8,31,06:11,$11.64,Swipe Transaction,-9579485210,Detroit,GA,11934,5812,,No
195,0,2026,8,31,06:23,$19.18,Chip Transaction,-4916957577,Houston,IL,19880,5942,,No
45,0,2026,8,31,06:29,$30.30,Chip Transaction,-5858092863,Seattle,IL,50857,4111,,No
137,1,2026,8,31,06:44,$182.34,Swipe Transaction,-5721798322,New York,GA,37938,7995,,No
112,2,2026,8,31,06:46,$10.07,Swipe Transaction,-8679236864,New York,IL,84364,5812,,No
119,0,2026,8,31,06:49,$23.93,Online Transaction,-2913827697,Houston,GA,69177,5812,,No
3,2,2026,8,31,06:59,$28.67,Online Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
187,1,2026,8,31,07:02,$530.18,Online Transaction,-1103393960,Detroit,TX,80010,4899,,No
168,2,2026,8,31,07:10,$13.66,Swipe Transaction,-2913827697,Houston,GA,69177,5812,,No
140,0,2026,8,31,07:16,$10.60,Swipe Transaction,-9701262893,Detroit,IL,47930,5812,,No
11,0,2026,8,31,07:17,$15.04,Online Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
4,0,2026,8,31,07:18,$41.33,Online Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
42,1,2026,8,31,07:26,$4.30,Swipe Transaction,-5128256752,New York,CA,82512,5541,,No
77,0,2026,8,31,07:29,$32.98,Online Transaction,-9577298449,Houston,MI,24322,4899,,No
138,0,2026,8,31,07:34,$14.20,Chip Transaction,-2913827697,Houston,GA,69177,5812,,No
92,0,2026,8,31,07:38,$100.54,Chip Transaction,-9701262893,Detroit,IL,47930,5812,,No
43,2,2026,8,31,07:42,$61.43,Online Transaction,-3390142871,Detroit,PA,66155,5999,,No
165,2,2026,8,31,07:46,$4.17,Online Transaction,-5352916651,Detroit,PA,84085,7995,,No
18,0,2026,8,31,07:47,$14.83,Chip Transaction,-7438442699,Houston,FL,88104,5942,,No
35,2,2026,8,31,07:51,$83.20,Swipe Transaction,-9748162863,Houston,NY,61173,5732,,No
188,2,2026,8,31,08:01,$6.46,Chip Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
157,2,2026,8,31,08:06,$4.83,Online Transaction,-8051271516,Detroit,WA,75612,5541,,No
95,0,2026,8,31,08:13,$7.30,Swipe Transaction,-9759748338,New York,MI,62581,5732,,No
22,2,2026,8,31,08:14,$87.51,Chip Transaction,-9747139103,New York,NY,53309,5812,,No
30,2,2026,8,31,08:21,$10.36,Chip Transaction,-1115768534,New York,IL,62923,5812,,No
156,1,2026,8,31,08:24,$15.39,Chip Transaction,-9529060554,Detroit,TX,99192,4111,,No
75,2,2026,8,31,08:27,$8.64,Swipe Transaction,-9701262893,Detroit,IL,47930,5812,,No
91,2,2026,8,31,08:28,$37.02,Online Transaction,-2332927794,Chicago,FL,82845,5942,,No
95,2,2026,8,31,08:37,$18.46,Swipe Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
198,1,2026,8,31,09:00,$10.04,Chip Transaction,-3334036238,Detroit,PA,57400,5999,,No
99,0,2026,8,31,09:04,$42.91,Swipe Transaction,-3132585291,Houston,NY,24662,5311,,No
94,2,2026,8,31,09:14,$7.08,Chip Transaction,-2332927794,Chicago,FL,82845,5942,,No
155,0,2026,8,31,09:18,$36.14,Swipe Transaction,-3390142871,Detroit,PA,66155,5999,,No
177,2,2026,8,31,09:23,$41.14,Chip Transaction,-9748162863,Houston,NY,61173,5732,,No
14,1,2026,8,31,09:31,$40.59,Swipe Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
17,1,2026,8,31,09:38,$58.69,Online Transaction,-9579485210,Detroit,GA,11934,5812,,No
34,0,2026,8,31,09:55,$46.24,Swipe Transaction,-7638611535,Chicago,GA,89507,4111,,No
31,1,2026,8,31,09:59,$5.97,Online Transaction,-7718830596,New York,GA,20500,5541,,No
12,2,2026,8,31,10:02,$4.63,Chip Transaction,-7728217008,Detroit,GA,49240,5812,Bad PIN,No
32,2,2026,8,31,10:10,$24.47,Swipe Transaction,-2570858543,Seattle,CA,59615,5812,,No
103,0,2026,8,31,10:15,$20.95,Chip Transaction,-9335152680,Chicago,IL,17665,5999,,No
18,1,2026,8,31,10:24,$106.02,Online Transaction,-8860972880,Chicago,CA,42018,5311,,No
76,0,2026,8,31,10:24,$10.68,Swipe Transaction,-7791716271,Chicago,OH,38080,7995,,No
91,1,2026,8,31,10:35,$61.49,Online Transaction,-9177126911,Seattle,OH,28373,4111,,No
169,1,2026,8,31,10:36,$29.95,Online Transaction,-2570858543,Seattle,CA,59615,5812,,No
101,0,2026,8,31,10:55,$3.25,Chip Transaction,-7969893382,Houston,FL,34957,5812,,No
141,0,2026,8,31,11:00,$9.89,Chip Transaction,-8860972880,Chicago,CA,42018,5311,,No
23,1,2026,8,31,11:12,$47.72,Chip Transaction,-1103393960,Detroit,TX,80010,4899,,No
58,0,2026,8,31,11:30,$310.43,Online Transaction,-3019388817,Detroit,GA,89818,4899,,No
91,2,2026,8,31,11:35,$12.59,Online Transaction,-6326438361,New York,FL,46434,5942,,No
94,1,2026,8,31,11:37,$5.95,Swipe Transaction,-2913827697,Houston,GA,69177,5812,,No
166,1,2026,8,31,11:41,$19.94,Online Transaction,-5981051812,New York,OH,91416,5999,,No
20,1,2026,8,31,11:55,$5.40,Online Transaction,-6266383540,Los Angeles,FL,54597,5732,,No
85,2,2026,8,31,12:04,$27.59,Online Transaction,-9579485210,Detroit,GA,11934,5812,,No
100,1,2026,8,31,12:05,$54.41,Swipe Transaction,-4535306022,Seattle,IL,54942,4899,,No
109,2,2026,8,31,12:06,$48.63,Swipe Transaction,-5289639016,Chicago,PA,44671,5411,,No
81,1,2026,8,31,12:18,$16.61,Swipe Transaction,-3432503894,Seattle,NY,99166,5812,,No
84,0,2026,8,31,12:22,$6.63,Chip Transaction,-9177126911,Seattle,OH,28373,4111,,No
122,1,2026,8,31,12:25,$25.62,Swipe Transaction,-5721798322,New York,GA,37938,7995,,No
91,0,2026,8,31,12:32,$40.71,Chip Transaction,-8880019869,Detroit,MI,41285,5732,,No
80,0,2026,8,31,12:35,$28.78,Online Transaction,-9748162863,Houston,NY,61173,5732,,No
20,0,2026,8,31,12:39,$55.91,Online Transaction,-8300112729,Detroit,WA,69929,5311,,No
69,2,2026,8,31,12:42,$8.45,Chip Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
97,1,2026,8,31,12:57,$9.98,Swipe Transaction,-1042186646,Houston,CA,79822,5541,,No
92,0,2026,8,31,13:05,$26.81,Online Transaction,-9335152680,Chicago,IL,17665,5999,,No
55,2,2026,8,31,13:07,$19.17,Online Transaction,-2570858543,Seattle,CA,59615,5812,,No
101,1,2026,8,31,13:10,$24.27,Swipe Transaction,-9747139103,New York,NY,53309,5812,,No
33,2,2026,8,31,13:26,$7.09,Online Transaction,-5003224336,Houston,WA,93886,7995,,No
35,2,2026,8,31,13:29,$70.21,Online Transaction,-8029246294,Chicago,TX,42325,7995,,No
85,2,2026,8,31,13:29,$4.67,Swipe Transaction,-7589470809,Detroit,GA,64987,4899,,No
53,0,2026,8,31,13:33,$21.23,Chip Transaction,-8679236864,New York,IL,84364,5812,,No
72,1,2026,8,31,13:33,$8.84,Swipe Transaction,-7253682786,New York,WA,42098,4899,,No
11,2,2026,8,31,13:37,$68.69,Chip Transaction,-3390142871,Detroit,PA,66155,5999,,No
92,0,2026,8,31,13:45,$277.83,Swipe Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
116,2,2026,8,31,13:56,$139.01,Chip Transaction,-7589470809,Detroit,GA,64987,4899,,No
102,1,2026,8,31,14:24,$11.85,Online Transaction,-3334036238,Detroit,PA,57400,5999,,No
32,0,2026,8,31,14:32,$10.68,Chip Transaction,-8935253474,New York,MI,12757,5999,,No
128,0,2026,8,31,14:43,$68.78,Chip Transaction,-9177126911,Seattle,OH,28373,4111,,No
158,2,2026,8,31,14:45,$34.49,Chip Transaction,-8935253474,New York,MI,12757,5999,,No
125,2,2026,8,31,14:45,$10.58,Swipe Transaction,-3432503894,Seattle,NY,99166,5812,,No
71,1,2026,8,31,15:05,$9.67,Swipe Transaction,-7253682786,New York,WA,42098,4899,,No
195,1,2026,8,31,15:06,$97.07,Swipe Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
78,2,2026,8,31,15:19,$26.15,Online Transaction,-7553262727,Seattle,PA,15209,5999,,No
87,1,2026,8,31,15:26,$30.25,Chip Transaction,-9332220623,Chicago,CA,22156,4111,,No
190,0,2026,8,31,15:26,$119.16,Chip Transaction,-7253682786,New York,WA,42098,4899,,No
159,0,2026,8,31,15:36,$43.76,Chip Transaction,-9759748338,New York,MI,62581,5732,,No
13,1,2026,8,31,15:38,$4.57,Swipe Transaction,-8679236864,New York,IL,84364,5812,,No
83,2,2026,8,31,15:43,$6.83,Swipe Transaction,-9748162863,Houston,NY,61173,5732,,No
30,0,2026,8,31,16:22,$20.33,Online Transaction,-4916957577,Houston,IL,19880,5942,,No
3,0,2026,8,31,16:25,$15.50,Swipe Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
48,0,2026,8,31,16:34,$73.04,Chip Transaction,-3853681964,Houston,FL,71213,5411,,No
54,1,2026,8,31,16:40,$86.97,Chip Transaction,-7638611535,Chicago,GA,89507,4111,,No
113,0,2026,8,31,16:46,$64.90,Chip Transaction,-5858092863,Seattle,IL,50857,4111,,No
185,1,2026,8,31,16:55,$6.97,Swipe Transaction,-3390142871,Detroit,PA,66155,5999,,No
92,0,2026,8,31,16:56,$32.42,Swipe Transaction,-3334036238,Detroit,PA,57400,5999,,No
56,1,2026,8,31,16:57,$3.68,Swipe Transaction,-7553262727,Seattle,PA,15209,5999,,No
178,2,2026,8,31,16:57,$1.71,Online Transaction,-3132585291,Houston,NY,24662,5311,,No
56,0,2026,8,31,17:00,$86.95,Online Transaction,-5721798322,New York,GA,37938,7995,,No
65,0,2026,8,31,17:02,$36.78,Swipe Transaction,-8935253474,New York,MI,12757,5999,,No
55,2,2026,8,31,17:07,$29.22,Chip Transaction,-7718830596,New York,GA,20500,5541,,No
113,0,2026,8,31,17:14,$327.66,Online Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
145,1,2026,8,31,17:14,$38.64,Chip Transaction,-3853681964,Houston,FL,71213,5411,,No
