symbol,bar_ts,open,high,low,close,volume,vwap,trade_count
AMZN,2026-09-22T14:22:00,194.9097,194.9097,194.4022,194.4022,17195,194.6603,4
TSLA,2026-09-22T14:22:00,244.8215,244.9242,244.1753,244.1753,18176,244.7337,4
AAPL,2026-09-22T14:23:00,219.5745,220.1022,219.5745,220.1022,20159,219.7996,4
MSFT,2026-09-22T14:23:00,439.7336,440.9119,439.7336,440.838,21241,440.4251,4
GOOGL,2026-09-22T14:23:00,171.1648,171.2108,170.8857,170.8857,15508,171.09,4
AMZN,2026-09-22T14:23:00,194.4022,194.9184,194.4022,194.9184,12186,194.6727,4
TSLA,2026-09-22T14:23:00,244.1753,244.2726,243.9879,244.0249,11873,244.1182,4
AAPL,2026-09-22T14:24:00,220.1022,220.1081,219.8082,220.0,4177,220.0059,4
MSFT,2026-09-22T14:24:00,440.838,440.8814,440.1838,440.1838,41909,440.5977,4
GOOGL,2026-09-22T14:24:00,170.8857,171.3997,170.8857,171.1467,45546,171.0579,4
AMZN,2026-09-22T14:24:00,194.9184,194.9937,194.5895,194.5895,39308,194.802,4
TSLA,2026-09-22T14:24:00,244.0249,244.2487,243.8003,243.8003,25842,244.0145,4
AAPL,2026-09-22T14:25:00,220.0,220.5804,220.0,220.3028,6749,220.3422,4
MSFT,2026-09-22T14:25:00,440.1838,440.8699,440.1838,440.8699,30966,440.5051,4
GOOGL,2026-09-22T14:25:00,171.1467,171.4608,171.1423,171.4608,4734,171.2563,4
AMZN,2026-09-22T14:25:00,194.5895,194.7529,194.2895,194.7529,14684,194.5141,4
TSLA,2026-09-22T14:25:00,243.8003,243.9437,243.6083,243.6561,25696,243.7495,4
AAPL,2026-09-22T14:26:00,220.3028,220.578,220.1498,220.1498,5372,220.3266,4
MSFT,2026-09-22T14:26:00,440.8699,441.3715,439.4714,439.6751,37227,440.2398,4
GOOGL,2026-09-22T14:26:00,171.4608,171.4608,171.3271,171.4205,39338,171.391,4
AMZN,2026-09-22T14:26:00,194.7529,195.484,194.7529,195.484,3920,195.1203,4
TSLA,2026-09-22T14:26:00,243.6561,243.6717,243.1554,243.1554,34836,243.4754,4
AAPL,2026-09-22T14:27:00,220.1498,220.1498,219.9498,219.9498,14076,220.0227,4
MSFT,2026-09-22T14:27:00,439.6751,440.2184,439.6751,439.8528,33706,439.9306,4
GOOGL,2026-09-22T14:27:00,171.4205,171.9444,171.4205,171.9444,16551,171.7024,4
AMZN,2026-09-22T14:27:00,195.484,195.484,195.1479,195.1479,37209,195.2842,4
TSLA,2026-09-22T14:27:00,243.1554,243.1554,242.7493,242.8078,9970,242.9061,4
AAPL,2026-09-22T14:28:00,219.9498,220.117,219.6637,219.6637,26003,219.9085,4
MSFT,2026-09-22T14:28:00,439.8528,439.8528,438.6282,438.6282,2408,439.3459,4
GOOGL,2026-09-22T14:28:00,171.9444,172.1965,171.8706,172.1732,32034,172.0536,4
AMZN,2026-09-22T14:28:00,195.1479,195.1479,194.7378,194.7378,40174,194.9292,4
TSLA,2026-09-22T14:28:00,242.8078,242.8078,242.4731,242.5695,23651,242.6423,4
AAPL,2026-09-22T14:29:00,219.6637,219.8989,219.5474,219.8734,33319,219.7303,4
MSFT,2026-09-22T14:29:00,438.6282,439.0706,438.6282,438.7376,9396,438.7981,4
GOOGL,2026-09-22T14:29:00,172.1732,172.4266,172.1365,172.1365,10715,172.2294,4
AMZN,2026-09-22T14:29:00,194.7378,194.7378,193.9935,193.9935,16919,194.3486,4
TSLA,2026-09-22T14:29:00,242.5695,242.6951,242.3133,242.3133,2090,242.5155,4
AAPL,2026-09-22T14:30:00,219.8734,219.8734,219.4445,219.761,39533,219.6424,4
MSFT,2026-09-22T14:30:00,438.7376,439.1616,438.4282,439.0885,27628,438.8471,4
GOOGL,2026-09-22T14:30:00,172.1365,172.313,172.0823,172.1765,10513,172.1989,4
AMZN,2026-09-22T14:30:00,193.9935,194.0784,193.7939,193.7939,44411,193.9227,4
TSLA,2026-09-22T14:30:00,242.3133,242.3133,241.8217,241.8217,23121,242.0776,4
AAPL,2026-09-22T14:31:00,219.761,220.341,219.6605,220.1469,25103,220.0088,4
MSFT,2026-09-22T14:31:00,439.0885,439.0885,438.1105,438.1105,38340,438.408,4
GOOGL,2026-09-22T14:31:00,172.1765,172.3399,172.069,172.3399,32012,172.1757,4
AMZN,2026-09-22T14:31:00,193.7939,193.7939,193.2347,193.285,25023,193.4317,4
TSLA,2026-09-22T14:31:00,241.8217,241.8217,241.4518,241.5706,23321,241.6213,4
AAPL,2026-09-22T14:32:00,220.1469,220.1469,219.4627,219.4627,47234,219.8909,4
MSFT,2026-09-22T14:32:00,438.1105,439.8705,438.1105,439.8705,41559,438.8916,4
GOOGL,2026-09-22T14:32:00,172.3399,172.3399,172.2418,172.297,33313,172.2822,4
AMZN,2026-09-22T14:32:00,193.285,193.3205,193.0642,193.3205,6667,193.2265,4
TSLA,2026-09-22T14:32:00,241.5706,241.6556,241.379,241.379,39762,241.4951,4
AAPL,2026-09-22T14:33:00,219.4627,219.7486,219.1827,219.7486,24138,219.4816,4
MSFT,2026-09-22T14:33:00,439.8705,440.2776,439.4157,439.7252,46720,439.8165,4
GOOGL,2026-09-22T14:33:00,172.297,172.297,172.0265,172.2006,25668,172.1848,4
AMZN,2026-09-22T14:33:00,193.3205,193.433,193.2151,193.433,3378,193.2998,4
TSLA,2026-09-22T14:33:00,241.379,242.1583,241.1098,242.1583,6554,241.5867,4
AAPL,2026-09-22T14:34:00,219.7486,219.7486,219.3988,219.6565,28744,219.5859,4
MSFT,2026-09-22T14:34:00,439.7252,440.0667,439.2833,440.0667,20333,439.642,4
GOOGL,2026-09-22T14:34:00,172.2006,172.7677,172.2006,172.7635,37567,172.5868,4
AMZN,2026-09-22T14:34:00,193.433,193.433,192.5315,192.5315,31354,192.9231,4
TSLA,2026-09-22T14:34:00,242.1583,242.5863,242.1575,242.5863,9782,242.3608,4
AAPL,2026-09-22T14:35:00,219.6565,219.6599,219.5828,219.6599,39693,219.631,4
MSFT,2026-09-22T14:35:00,440.0667,441.3244,440.0667,440.3632,29583,440.7127,4
GOOGL,2026-09-22T14:35:00,172.7635,172.8019,172.3587,172.5793,42114,172.6039,4
AMZN,2026-09-22T14:35:00,192.5315,192.964,192.5315,192.6248,7308,192.7236,4
TSLA,2026-09-22T14:35:00,242.5863,243.1914,242.4629,243.1914,41194,242.7546,4
AAPL,2026-09-22T14:36:00,219.6599,219.6599,219.2074,219.2074,16408,219.4428,4
MSFT,2026-09-22T14:36:00,440.3632,440.9217,440.0293,440.1221,20839,440.4054,4
GOOGL,2026-09-22T14:36:00,172.5793,172.5793,171.8902,171.8902,2761,172.1732,4
AMZN,2026-09-22T14:36:00,192.6248,192.7123,192.2217,192.2217,9127,192.5625,4
TSLA,2026-09-22T14:36:00,243.1914,244.0861,243.1914,243.9015,15982,243.6222,4
AAPL,2026-09-22T14:37:00,219.2074,219.3629,219.1197,219.3629,4646,219.2024,4
MSFT,2026-09-22T14:37:00,440.1221,440.1221,439.2483,439.2483,47271,439.7851,4
GOOGL,2026-09-22T14:37:00,171.8902,172.5145,171.8902,172.5145,45134,172.2114,4
AMZN,2026-09-22T14:37:00,192.2217,192.2428,191.8942,192.2428,18684,192.068,4
TSLA,2026-09-22T14:37:00,243.9015,244.8421,243.9015,244.8421,35493,244.3807,4
AAPL,2026-09-22T14:38:00,219.3629,219.6739,219.2451,219.6739,47744,219.4324,4
MSFT,2026-09-22T14:38:00,439.2483,439.8583,439.2483,439.3213,31097,439.4871,4
GOOGL,2026-09-22T14:38:00,172.5145,172.5145,172.1703,172.2885,6549,172.2959,4
AMZN,2026-09-22T14:38:00,192.2428,192.7428,192.2428,192.6057,46985,192.5688,4
TSLA,2026-09-22T14:38:00,244.8421,244.8469,244.6796,244.7708,1073,244.7916,4
AAPL,2026-09-22T14:39:00,219.6739,220.1312,219.627,220.1312,22272,219.7897,4
MSFT,2026-09-22T14:39:00,439.3213,439.3213,438.6325,438.6325,14252,439.1512,4
GOOGL,2026-09-22T14:39:00,172.2885,172.2885,171.7137,172.226,28218,172.0866,4
AMZN,2026-09-22T14:39:00,192.6057,192.6057,191.8031,192.0121,44385,192.135,4
TSLA,2026-09-22T14:39:00,244.7708,244.8826,244.6164,244.6594,11444,244.7478,4
AAPL,2026-09-22T14:40:00,220.1312,220.6525,219.9258,220.1914,9421,220.235,4
MSFT,2026-09-22T14:40:00,438.6325,438.9476,438.5684,438.8222,10285,438.7427,4
GOOGL,2026-09-22T14:40:00,172.226,172.5074,172.0806,172.2731,20683,172.3005,4
AMZN,2026-09-22T14:40:00,192.0121,192.3023,192.0121,192.3023,40380,192.1785,4
TSLA,2026-09-22T14:40:00,244.6594,245.0406,244.6594,245.0406,30804,244.8222,4
AAPL,2026-09-22T14:41:00,220.1914,220.9978,220.1914,220.8693,19600,220.548,4
MSFT,2026-09-22T14:41:00,438.8222,439.9886,438.8222,439.9886,36503,439.4108,4
GOOGL,2026-09-22T14:41:00,172.2731,172.6826,172.2731,172.3798,18130,172.4743,4
AMZN,2026-09-22T14:41:00,192.3023,192.7411,192.3023,192.7279,18441,192.591,4
TSLA,2026-09-22T14:41:00,245.0406,245.3012,244.7228,244.7228,4895,245.0575,4
AAPL,2026-09-22T14:42:00,220.8693,221.247,220.8693,221.2463,26251,221.1238,4
MSFT,2026-09-22T14:42:00,439.9886,440.1799,439.6376,440.1522,22699,439.9552,4
GOOGL,2026-09-22T14:42:00,172.3798,172.6282,172.355,172.6282,6848,172.438,4
AMZN,2026-09-22T14:42:00,192.7279,193.0565,192.3696,193.0565,6277,192.6856,4
TSLA,2026-09-22T14:42:00,244.7228,244.7228,244.0768,244.0768,35985,244.3597,4
AAPL,2026-09-22T14:43:00,221.2463,221.2463,220.4919,220.4919,48158,220.8718,4
MSFT,2026-09-22T14:43:00,440.1522,441.8085,440.1522,441.8085,6143,441.1965,4
GOOGL,2026-09-22T14:43:00,172.6282,172.6282,172.4783,172.5235,12715,172.5421,4
AMZN,2026-09-22T14:43:00,193.0565,193.2882,193.0565,193.2331,11597,193.2079,4
TSLA,2026-09-22T14:43:00,244.0768,244.645,244.0768,244.5688,47578,244.4203,4
AAPL,2026-09-22T14:44:00,220.4919,220.7848,220.217,220.7848,27313,220.5426,4
MSFT,2026-09-22T14:44:00,441.8085,441.8085,440.7511,440.7511,40890,441.2407,4
GOOGL,2026-09-22T14:44:00,172.5235,173.0804,172.5235,172.8746,12665,172.7908,4
AMZN,2026-09-22T14:44:00,193.2331,193.2331,192.8496,193.0442,45122,193.0352,4
TSLA,2026-09-22T14:44:00,244.5688,244.7277,244.5688,244.6287,2886,244.6557,4
AAPL,2026-09-22T14:45:00,220.7848,221.2115,220.7299,221.2115,25206,220.9271,4
MSFT,2026-09-22T14:45:00,440.7511,440.7511,438.5525,438.5525,31019,439.7326,4
GOOGL,2026-09-22T14:45:00,172.8746,173.1586,172.8105,173.1211,29383,172.9761,4
AMZN,2026-09-22T14:45:00,193.0442,193.1345,192.9852,192.9852,9702,193.0705,4
TSLA,2026-09-22T14:45:00,244.6287,244.7913,244.5933,244.6551,20129,244.6727,4
AAPL,2026-09-22T14:46:00,221.2115,221.2339,220.8387,221.0274,27913,221.057,4
MSFT,2026-09-22T14:46:00,438.5525,438.5525,437.2666,437.2666,31000,437.994,4
GOOGL,2026-09-22T14:46:00,173.1211,173.3183,173.1211,173.3149,22923,173.2332,4
AMZN,2026-09-22T14:46:00,192.9852,193.6103,192.9313,193.6103,17497,193.1381,4
TSLA,2026-09-22T14:46:00,244.6551,244.7108,244.39,244.5273,10144,244.5905,4
AAPL,2026-09-22T14:47:00,221.0274,221.2447,220.9458,220.9458,16768,221.0624,4
MSFT,2026-09-22T14:47:00,437.2666,437.6559,437.1914,437.3366,46349,437.4029,4
GOOGL,2026-09-22T14:47:00,173.3149,173.3149,173.0231,173.1943,973,173.1537,4
AMZN,2026-09-22T14:47:00,193.6103,193.6103,193.2112,193.4363,29969,193.3973,4
TSLA,2026-09-22T14:47:00,244.5273,244.5273,244.2375,244.2834,15381,244.3384,4
AAPL,2026-09-22T14:48:00,220.9458,221.1831,220.8527,221.1489,26689,221.0072,4
MSFT,2026-09-22T14:48:00,437.3366,437.8928,437.1763,437.8928,11693,437.4324,4
GOOGL,2026-09-22T14:48:00,173.1943,173.5664,173.1943,173.565,17921,173.4023,4
AMZN,2026-09-22T14:48:00,193.4363,193.9489,193.4363,193.9489,46518,193.6813,4
TSLA,2026-09-22T14:48:00,244.2834,244.2834,244.0162,244.0912,27749,244.1478,4
AAPL,2026-09-22T14:49:00,221.1489,221.3675,221.0791,221.0791,45566,221.2468,4
MSFT,2026-09-22T14:49:00,437.8928,438.5036,437.7902,437.7902,21856,438.0806,4
GOOGL,2026-09-22T14:49:00,173.565,174.0037,173.4141,173.5747,16202,173.6086,4
AMZN,2026-09-22T14:49:00,193.9489,193.9869,193.5707,193.5707,49201,193.8311,4
TSLA,2026-09-22T14:49:00,244.0912,244.5242,244.0912,244.5242,25833,244.2997,4
AAPL,2026-09-22T14:50:00,221.0791,221.0791,220.6658,220.6658,23107,220.8714,4
MSFT,2026-09-22T14:50:00,437.7902,437.7902,436.7449,437.0597,36410,437.2435,4
GOOGL,2026-09-22T14:50:00,173.5747,173.5747,172.9045,172.9045,702,173.1461,4
AMZN,2026-09-22T14:50:00,193.5707,193.8894,193.5595,193.8894,43644,193.7334,4
TSLA,2026-09-22T14:50:00,244.5242,244.8367,244.4005,244.7475,31921,244.6558,4
AAPL,2026-09-22T14:51:00,220.6658,221.2027,220.1789,221.2027,9784,220.6725,4
MSFT,2026-09-22T14:51:00,437.0597,437.3013,436.2434,436.2434,29031,436.7777,4
GOOGL,2026-09-22T14:51:00,172.9045,173.1058,172.7671,172.8687,35275,172.9001,4
AMZN,2026-09-22T14:51:00,193.8894,193.8894,193.3847,193.3847,2718,193.6496,4
TSLA,2026-09-22T14:51:00,244.7475,245.0308,244.6398,245.0308,49280,244.8702,4
AAPL,2026-09-22T14:52:00,221.2027,221.2601,220.9398,221.0214,47816,221.0844,4
MSFT,2026-09-22T14:52:00,436.2434,438.3072,436.2434,438.3072,38130,437.1242,4
GOOGL,2026-09-22T14:52:00,172.8687,172.8687,172.6174,172.686,43768,172.7411,4
AMZN,2026-09-22T14:52:00,193.3847,193.7477,193.1218,193.7477,22564,193.4522,4
TSLA,2026-09-22T14:52:00,245.0308,245.2275,245.0308,245.1666,26938,245.1599,4
AAPL,2026-09-22T14:53:00,221.0214,221.887,220.8963,221.887,42965,221.3371,4
MSFT,2026-09-22T14:53:00,438.3072,438.3072,437.7645,437.7671,27094,437.9488,4
GOOGL,2026-09-22T14:53:00,172.686,173.2554,172.686,173.2554,21833,172.9643,4
AMZN,2026-09-22T14:53:00,193.7477,193.9295,193.6724,193.9295,40910,193.8236,4
TSLA,2026-09-22T14:53:00,245.1666,245.2562,244.8828,245.2562,8580,245.0981,4
AAPL,2026-09-22T14:54:00,221.887,222.4222,221.887,222.4222,30781,222.0825,4
MSFT,2026-09-22T14:54:00,437.7671,438.0617,436.9994,437.3513,43764,437.5098,4
GOOGL,2026-09-22T14:54:00,173.2554,173.2554,172.8898,172.8898,31703,173.0324,4
AMZN,2026-09-22T14:54:00,193.9295,193.9295,193.7498,193.7743,24959,193.8367,4
TSLA,2026-09-22T14:54:00,245.2562,245.7678,245.2562,245.4105,4909,245.5663,4
AAPL,2026-09-22T14:55:00,222.4222,222.8489,222.4222,222.7822,13431,222.6325,4
MSFT,2026-09-22T14:55:00,437.3513,438.0691,437.3513,437.4413,10115,437.5525,4
GOOGL,2026-09-22T14:55:00,172.8898,172.8898,172.4472,172.4472,37979,172.741,4
AMZN,2026-09-22T14:55:00,193.7743,193.8892,193.7292,193.8281,33724,193.7965,4
TSLA,2026-09-22T14:55:00,245.4105,245.4105,244.7414,244.7414,13366,245.0504,4
AAPL,2026-09-22T14:56:00,222.7822,223.2219,222.7822,223.2219,4600,222.9524,4
MSFT,2026-09-22T14:56:00,437.4413,437.8696,437.2853,437.6854,21248,437.5741,4
GOOGL,2026-09-22T14:56:00,172.4472,172.66,172.1578,172.1578,31092,172.4026,4
AMZN,2026-09-22T14:56:00,193.8281,194.2303,193.8281,194.2303,20198,194.0447,4
TSLA,2026-09-22T14:56:00,244.7414,245.1039,244.5312,245.1039,13246,244.7582,4
AAPL,2026-09-22T14:57:00,223.2219,223.7036,223.1236,223.7036,32578,223.3536,4
MSFT,2026-09-22T14:57:00,437.6854,438.5818,436.9287,436.9287,6351,437.8308,4
GOOGL,2026-09-22T14:57:00,172.1578,172.3303,171.9821,172.3303,43737,172.1224,4
AMZN,2026-09-22T14:57:00,194.2303,194.799,194.2303,194.799,4025,194.4945,4
TSLA,2026-09-22T14:57:00,245.1039,245.2593,244.4911,244.6315,14302,244.8522,4
AAPL,2026-09-22T14:58:00,223.7036,223.9706,223.5327,223.9706,30506,223.7434,4
MSFT,2026-09-22T14:58:00,436.9287,437.158,436.7405,437.158,36471,436.8903,4
GOOGL,2026-09-22T14:58:00,172.3303,172.5087,172.3303,172.4425,25632,172.4048,4
AMZN,2026-09-22T14:58:00,194.799,194.8264,194.6858,194.8264,11776,194.7705,4
TSLA,2026-09-22T14:58:00,244.6315,245.2467,244.6042,245.2467,11353,244.9003,4
AAPL,2026-09-22T14:59:00,223.9706,224.1274,223.1897,223.1897,21024,223.6614,4
MSFT,2026-09-22T14:59:00,437.158,437.5263,436.8551,436.8551,15916,437.1675,4
GOOGL,2026-09-22T14:59:00,172.4425,172.4425,171.5179,171.5179,35531,171.9586,4
AMZN,2026-09-22T14:59:00,194.8264,195.1704,194.8264,195.1704,45373,194.979,4
TSLA,2026-09-22T14:59:00,245.2467,245.2467,244.4206,244.7499,24887,244.8168,4
AAPL,2026-09-22T15:00:00,223.1897,223.6433,223.1897,223.3953,9535,223.3938,4
MSFT,2026-09-22T15:00:00,436.8551,436.8551,435.4942,435.7533,14342,436.0705,4
GOOGL,2026-09-22T15:00:00,171.5179,171.6717,171.4134,171.6717,39866,171.5229,4
AMZN,2026-09-22T15:00:00,195.1704,195.2941,195.048,195.048,14425,195.1678,4
TSLA,2026-09-22T15:00:00,244.7499,244.7499,243.7294,243.7294,21899,244.1782,4
AAPL,2026-09-22T15:01:00,223.3953,223.5925,223.1189,223.3413,11853,223.318,4
MSFT,2026-09-22T15:01:00,435.7533,437.0564,435.7533,436.6741,10610,436.3426,4
GOOGL,2026-09-22T15:01:00,171.6717,171.9108,171.473,171.473,37324,171.707,4
AMZN,2026-09-22T15:01:00,195.048,195.048,194.6396,194.7816,9250,194.8302,4
TSLA,2026-09-22T15:01:00,243.7294,243.8956,243.0323,243.0323,16575,243.5415,4
AAPL,2026-09-22T15:02:00,223.3413,223.6146,223.3413,223.5663,24029,223.5062,4
MSFT,2026-09-22T15:02:00,436.6741,438.6277,436.6741,438.6277,43617,437.5734,4
GOOGL,2026-09-22T15:02:00,171.473,171.9655,171.473,171.9655,12831,171.6717,4
AMZN,2026-09-22T15:02:00,194.7816,194.7816,194.4943,194.5407,32501,194.6252,4
TSLA,2026-09-22T15:02:00,243.0323,243.9391,242.9522,243.9391,27023,243.353,4
AAPL,2026-09-22T15:03:00,223.5663,223.7958,222.9972,222.9972,45372,223.3265,4
MSFT,2026-09-22T15:03:00,438.6277,438.6277,437.2452,437.4556,40111,437.932,4
GOOGL,2026-09-22T15:03:00,171.9655,172.1764,171.9655,172.1632,20868,172.0691,4
AMZN,2026-09-22T15:03:00,194.5407,194.871,194.5407,194.6852,22772,194.707,4
TSLA,2026-09-22T15:03:00,243.9391,244.6248,243.9391,244.6248,16801,244.1896,4
AAPL,2026-09-22T15:04:00,222.9972,223.3543,222.9048,223.3543,19642,223.0898,4
MSFT,2026-09-22T15:04:00,437.4556,437.4556,436.4801,436.6064,12676,436.8627,4
GOOGL,2026-09-22T15:04:00,172.1632,172.4389,171.9745,172.123,45018,172.1487,4
AMZN,2026-09-22T15:04:00,194.6852,194.6897,194.1094,194.1094,12818,194.3871,4
TSLA,2026-09-22T15:04:00,244.6248,244.6248,244.0734,244.0734,22206,244.3533,4
AAPL,2026-09-22T15:05:00,223.3543,223.6382,223.1316,223.1316,32960,223.3341,4
MSFT,2026-09-22T15:05:00,436.6064,436.6064,435.4903,435.4903,36293,435.9457,4
GOOGL,2026-09-22T15:05:00,172.123,172.3654,172.0101,172.3654,21204,172.1797,4
AMZN,2026-09-22T15:05:00,194.1094,194.5222,194.1094,194.5222,20887,194.3393,4
TSLA,2026-09-22T15:05:00,244.0734,244.0734,242.6564,242.6564,4229,243.3252,4
AAPL,2026-09-22T15:06:00,223.1316,223.7708,223.1316,223.5791,3226,223.5158,4
MSFT,2026-09-22T15:06:00,435.4903,435.4903,434.5893,435.292,45752,435.0419,4
GOOGL,2026-09-22T15:06:00,172.3654,172.4556,172.1764,172.4556,46569,172.3115,4
AMZN,2026-09-22T15:06:00,194.5222,195.2337,194.4887,195.2337,34404,194.8545,4
TSLA,2026-09-22T15:06:00,242.6564,242.6564,242.0798,242.5082,20685,242.395,4
AAPL,2026-09-22T15:07:00,223.5791,223.8561,223.5289,223.5289,20010,223.6646,4
MSFT,2026-09-22T15:07:00,435.292,435.292,433.9493,433.9493,34378,434.4567,4
GOOGL,2026-09-22T15:07:00,172.4556,172.4696,172.1393,172.4696,38115,172.289,4
AMZN,2026-09-22T15:07:00,195.2337,195.3439,195.0758,195.0758,1301,195.1934,4
TSLA,2026-09-22T15:07:00,242.5082,242.5082,242.1228,242.1228,40514,242.2762,4
AAPL,2026-09-22T15:08:00,223.5289,223.5921,223.5084,223.5084,16028,223.5476,4
MSFT,2026-09-22T15:08:00,433.9493,434.5799,433.6937,433.6937,45331,434.0874,4
GOOGL,2026-09-22T15:08:00,172.4696,173.1954,172.3537,173.1954,10507,172.7776,4
AMZN,2026-09-22T15:08:00,195.0758,195.0758,194.7661,195.0697,44421,194.948,4
TSLA,2026-09-22T15:08:00,242.1228,242.3582,242.013,242.3582,48828,242.2047,4
AAPL,2026-09-22T15:09:00,223.5084,223.5841,223.3003,223.3938,9624,223.456,4
MSFT,2026-09-22T15:09:00,433.6937,433.6937,432.2958,432.2958,30255,432.7307,4
GOOGL,2026-09-22T15:09:00,173.1954,173.1959,173.1145,173.1145,32449,173.1615,4
AMZN,2026-09-22T15:09:00,195.0697,195.4288,194.7836,195.4288,30008,195.0809,4
TSLA,2026-09-22T15:09:00,242.3582,242.689,242.2516,242.6065,42965,242.4324,4
AAPL,2026-09-22T15:10:00,223.3938,223.4326,223.1932,223.1932,46640,223.3094,4
MSFT,2026-09-22T15:10:00,432.2958,432.8073,432.0981,432.757,11477,432.4816,4
GOOGL,2026-09-22T15:10:00,173.1145,173.3427,173.1145,173.3427,28184,173.2252,4
AMZN,2026-09-22T15:10:00,195.4288,195.5442,195.287,195.5442,28291,195.4159,4
TSLA,2026-09-22T15:10:00,242.6065,243.0111,242.6065,242.9874,45435,242.8098,4
AAPL,2026-09-22T15:11:00,223.1932,223.7027,223.1932,223.4614,9385,223.4355,4
MSFT,2026-09-22T15:11:00,432.757,433.7881,432.5041,433.7881,38389,433.0895,4
GOOGL,2026-09-22T15:11:00,173.3427,173.5189,173.1781,173.5189,13285,173.3218,4
AMZN,2026-09-22T15:11:00,195.5442,196.0314,195.5442,195.9261,13450,195.7883,4
TSLA,2026-09-22T15:11:00,242.9874,243.2511,242.9874,243.2511,38698,243.1372,4
AAPL,2026-09-22T15:12:00,223.4614,224.4496,223.4614,224.4496,16723,223.9755,4
MSFT,2026-09-22T15:12:00,433.7881,434.5758,433.7881,434.0229,5907,434.2378,4
GOOGL,2026-09-22T15:12:00,173.5189,173.9288,173.5016,173.5016,47003,173.6638,4
AMZN,2026-09-22T15:12:00,195.9261,196.2917,195.7251,196.2917,30662,195.9898,4
TSLA,2026-09-22T15:12:00,243.2511,243.5058,243.1768,243.5058,32636,243.3095,4
AAPL,2026-09-22T15:13:00,224.4496,224.4496,223.9986,224.1247,42025,224.215,4
MSFT,2026-09-22T15:13:00,434.0229,434.8933,434.0151,434.8933,49090,434.4218,4
GOOGL,2026-09-22T15:13:00,173.5016,173.5016,172.8812,172.9218,14247,173.1778,4
AMZN,2026-09-22T15:13:00,196.2917,196.3021,195.8517,195.8517,2042,196.1493,4
TSLA,2026-09-22T15:13:00,243.5058,243.5058,243.0104,243.0104,4756,243.2138,4
AAPL,2026-09-22T15:14:00,224.1247,224.5777,224.0319,224.5777,21949,224.2918,4
MSFT,2026-09-22T15:14:00,434.8933,434.8933,434.0283,434.225,46425,434.4416,4
GOOGL,2026-09-22T15:14:00,172.9218,172.9218,172.6797,172.6797,10173,172.7727,4
AMZN,2026-09-22T15:14:00,195.8517,195.98,195.7318,195.98,39544,195.85,4
TSLA,2026-09-22T15:14:00,243.0104,243.0104,242.481,242.9419,45656,242.7927,4
AAPL,2026-09-22T15:15:00,224.5777,224.5777,224.0114,224.0114,4650,224.3262,4
MSFT,2026-09-22T15:15:00,434.225,434.5117,434.179,434.5117,10602,434.3574,4
GOOGL,2026-09-22T15:15:00,172.6797,172.8215,172.6797,172.8039,3938,172.7537,4
AMZN,2026-09-22T15:15:00,195.98,196.0743,195.7486,196.0743,8761,195.8896,4
TSLA,2026-09-22T15:15:00,242.9419,242.9419,242.3015,242.3015,33849,242.5876,4
AAPL,2026-09-22T15:16:00,224.0114,224.13,223.8157,223.9797,36368,223.9667,4
MSFT,2026-09-22T15:16:00,434.5117,434.5117,433.5482,434.3254,23114,434.0711,4
GOOGL,2026-09-22T15:16:00,172.8039,172.8039,171.9232,171.9232,2727,172.274,4
AMZN,2026-09-22T15:16:00,196.0743,196.2924,195.9317,196.2397,16497,196.1071,4
TSLA,2026-09-22T15:16:00,242.3015,242.5596,242.1694,242.3772,20771,242.3617,4
AAPL,2026-09-22T15:17:00,223.9797,224.0928,223.5685,223.5685,41537,223.7819,4
MSFT,2026-09-22T15:17:00,434.3254,434.9416,434.3254,434.526,49811,434.6059,4
GOOGL,2026-09-22T15:17:00,171.9232,172.4516,171.848,172.4516,45837,172.0979,4
AMZN,2026-09-22T15:17:00,196.2397,196.7785,196.2397,196.7785,47935,196.5187,4
TSLA,2026-09-22T15:17:00,242.3772,242.3772,242.0105,242.2027,8214,242.175,4
AAPL,2026-09-22T15:18:00,223.5685,223.7089,223.5608,223.6697,45627,223.6143,4
MSFT,2026-09-22T15:18:00,434.526,435.1476,433.9165,435.1476,1277,434.4867,4
GOOGL,2026-09-22T15:18:00,172.4516,172.6372,172.3894,172.6372,24572,172.5048,4
AMZN,2026-09-22T15:18:00,196.7785,197.1417,196.7785,196.9973,28190,196.9246,4
TSLA,2026-09-22T15:18:00,242.2027,242.3821,242.0153,242.0153,38463,242.2387,4
AAPL,2026-09-22T15:19:00,223.6697,223.9921,223.6669,223.9602,5901,223.8264,4
MSFT,2026-09-22T15:19:00,435.1476,435.6124,434.933,435.5584,35318,435.3348,4
GOOGL,2026-09-22T15:19:00,172.6372,173.0906,172.6372,173.0234,38959,172.9107,4
AMZN,2026-09-22T15:19:00,196.9973,197.5498,196.985,197.2974,28905,197.2202,4
TSLA,2026-09-22T15:19:00,242.0153,242.0153,241.3517,241.3517,48300,241.6841,4
AAPL,2026-09-22T15:20:00,223.9602,224.3581,223.9295,223.9295,28630,224.1614,4
MSFT,2026-09-22T15:20:00,435.5584,436.3079,435.5584,436.0038,6940,435.8923,4
GOOGL,2026-09-22T15:20:00,173.0234,173.0234,172.6886,172.6886,42744,172.8831,4
AMZN,2026-09-22T15:20:00,197.2974,197.5701,197.1355,197.1355,45998,197.357,4
TSLA,2026-09-22T15:20:00,241.3517,241.6312,241.2578,241.4387,23115,241.4191,4
